wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max_cc,avg_cc,bug
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.666666667,0,0,0,1,1,0
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
27,1,0,5,32,0,2,3,27,0.461538462,530,1,1,0,0.42962963,0,0,18.51851852,8,2.4074,2
5,4,0,6,22,10,2,4,2,2,263,0,0,0.958333333,0.371428571,1,9,51.6,10,2.4,1
7,1,0,15,16,0,8,7,6,0.738095238,440,0.142857143,2,0,0.261904762,0,0,60.85714286,19,5.7143,9
31,4,0,3,46,465,1,2,31,2,259,0,0,0.758064516,0.309677419,0,0,7.35483871,6,1.3871,3
4,3,0,6,16,0,1,6,1,0.666666667,84,0.5,0,0.94,0.5,2,7,19.5,2,1,1
8,1,0,13,22,12,7,6,6,0.761904762,313,0.333333333,2,0,0.357142857,0,0,37.75,9,3.875,8
6,1,0,5,6,15,3,2,6,2,6,0,0,0,0.375,0,0,0,1,1,3
15,1,1,16,16,105,13,3,15,2,18,0,0,0,0.32,0,0,0.2,1,0.9333,7
3,1,0,0,3,3,0,0,3,2,3,0,0,0,1,0,0,0,1,1,0
2,1,0,16,2,1,15,1,2,2,2,0,0,0,1,0,0,0,1,1,1
3,1,0,5,10,0,3,2,3,0.166666667,41,0,2,0,0.5,0,0,11.66666667,1,0.6667,1
18,1,0,13,18,153,10,3,18,1.058823529,20,0,0,0,0.342592593,0,0,0,1,1,2
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.777777778,0,0,0,1,1,0
57,1,3,10,126,920,3,7,38,0.771428571,2036,0.933333333,4,0,0.136302294,0,0,34.45614035,7,1.2456,15
19,1,0,1,46,149,1,0,11,0.984126984,713,0.761904762,0,0,0.233333333,0,0,35.42105263,15,2.7895,3
14,4,0,5,29,91,2,4,12,1,172,1,1,0.878504673,0.357142857,0,0,11.21428571,4,1.7857,3
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,2
2,1,0,2,2,1,1,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
6,3,1,4,10,9,3,2,6,0.9,46,0.5,0,0.915254237,0.5,1,5,6.333333333,2,1.3333,3
10,1,0,3,13,25,3,1,10,0.944444444,139,0,0,0,0.35,1,1,11.1,6,1.2,1
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,1
1,5,0,1,2,0,1,0,1,2,6,0,0,1,1,0,0,5,0,0,1
21,4,0,2,25,210,0,2,21,2,120,0,0,0.824561404,0.523809524,0,0,4.714285714,1,0.9524,3
4,1,0,9,4,6,9,0,4,1.333333333,5,0,0,0,0.5,0,0,0,1,1,2
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
39,2,0,10,72,277,1,9,2,1,804,1,0,0.571428571,0.184210526,1,10,19.46153846,12,1.5641,6
14,2,0,5,86,41,1,4,10,2,1128,0,0,0.848484848,0.246031746,2,7,79.57142857,7,1.2143,24
2,1,0,1,2,1,0,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
7,4,0,2,11,21,0,2,7,2,43,0,0,0.94,0.571428571,0,0,5.142857143,1,0.8571,2
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
6,1,2,18,39,1,8,11,5,0.8,781,1,2,0,0.333333333,0,0,128.1666667,3,1.3333,11
5,1,0,10,7,0,10,0,4,0,32,1,0,0,0.466666667,0,0,5.2,2,1,1
17,1,1,0,22,100,0,0,16,0.875,100,1,0,0,0.367647059,0,0,4.529411765,1,0.9412,0
2,4,0,10,4,1,10,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,2
2,2,0,9,14,1,1,9,0,2,109,0,0,0.909090909,0.583333333,1,1,53.5,6,3,8
5,1,0,20,5,10,20,0,5,2,5,0,0,0,1,0,0,0,1,1,1
2,1,0,5,2,1,4,1,2,2,2,0,0,0,0.75,0,0,0,1,1,1
3,1,0,1,3,3,0,1,3,2,3,0,0,0,1,0,0,0,1,1,0
8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.75,0,0,0,1,1,1
12,1,0,9,18,18,9,0,6,0.892561983,845,0.090909091,0,0,0.418181818,0,0,68.5,22,7.75,8
2,3,0,11,11,1,2,10,1,2,81,0,0,0.916666667,0.571428571,0,0,39.5,3,1.5,2
22,1,1,8,49,41,6,2,9,0.843537415,596,0.857142857,1,0,0.227272727,0,0,25.77272727,11,2.4545,8
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,2
18,1,0,2,18,153,1,1,18,2,18,0,0,0,0.75,0,0,0,1,1,1
3,2,0,3,12,1,1,2,3,0,159,0,1,0.75,0.888888889,0,0,51,9,3,0
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.638888889,0,0,0,1,1,0
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.5,0,0,0,1,1,0
20,4,0,6,42,190,2,6,19,1,284,0,1,0.831858407,0.275,0,0,13.15,4,2,4
5,2,0,4,12,0,2,2,2,0,55,1,1,0.666666667,0.45,1,2,9.8,2,1,1
8,1,0,9,49,2,1,8,2,0.766917293,1134,1,5,0,0.514285714,0,0,138.375,25,9.5,3
14,1,0,2,14,91,1,1,14,2,14,0,0,0,0.5,0,0,0,1,1,1
1,1,0,2,2,0,2,0,1,2,20,0,0,0,1,0,0,15,0,0,0
8,2,0,15,41,2,5,10,6,0.392857143,848,1,0,0.647058824,0.296875,1,2,104.5,6,1.75,1
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.46875,0,0,0,1,1,0
4,3,0,7,30,0,1,7,1,0.666666667,173,0.5,0,0.947368421,0.5,2,5,41.75,8,2.5,1
9,1,0,7,28,16,2,5,7,0.375,110,1,1,0,0.377777778,0,0,11.11111111,1,0.7778,3
0,1,0,8,0,0,8,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,2,5,6,1,2,3,1,1.166666667,35,1,1,0,0.555555556,0,0,9.666666667,1,0.6667,1
1,1,0,2,1,0,2,0,1,2,47,0,0,0,1,0,0,0,1,1,1
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
78,4,1,42,166,2643,39,21,49,0.944805195,1258,0.833333333,3,0.519736842,0.129058442,2,19,14.97435897,9,1.3333,36
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,1
1,4,1,0,2,0,0,0,1,2,11,0,0,1,1,0,0,7,0,0,0
2,1,0,26,5,1,25,1,1,1.556179775,500,0,1,0,1,0,0,160,0,0,2
25,1,0,0,25,300,0,0,25,1.041666667,37,0,0,0,0.33,0,0,0,1,1,0
15,4,1,10,27,57,7,4,14,0.821428571,200,0.875,3,0.858695652,0.383333333,2,9,11.8,2,1.5333,8
2,1,0,0,17,1,0,0,2,2,103,0,0,0,0.5,0,0,50,10,5,0
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,5
3,1,0,0,3,3,0,0,3,2,3,0,0,0,0.555555556,0,0,0,1,1,0
23,1,0,1,32,115,1,0,15,0.618181818,588,0.2,3,0,0.32173913,0,0,24.34782609,10,3.6522,3
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111111,0.555555556,1,6,4.555555556,1,0.8889,2
5,1,0,4,8,0,3,1,5,0.375,35,1,1,0,0.6,0,0,5.6,1,0.8,1
5,1,0,12,6,0,11,1,5,1.025,76,0.2,1,0,0.6,0,0,12.2,2,1,7
1,1,0,0,2,0,0,0,1,2,9,0,0,0,1,0,0,3,0,0,2
6,1,0,1,6,15,0,1,6,2,6,0,0,0,0.722222222,0,0,0,1,1,1
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,1
5,4,0,3,8,10,0,3,5,2,28,0,0,0.953488372,0.6,1,4,4.6,1,0.8,2
23,4,0,5,41,253,0,5,23,0.954545455,183,1,1,0.810344828,0.246376812,1,1,6.913043478,3,1.2174,3
6,2,0,4,14,0,2,2,2,0.2,154,1,2,0.615384615,0.416666667,1,2,24.33333333,7,2.8333,1
20,1,0,2,20,190,1,1,20,2,20,0,0,0,0.375,0,0,0,1,1,1
30,4,4,16,79,57,10,9,24,0.735632184,683,0.666666667,1,0.738317757,0.333333333,2,14,21.66666667,11,2.7333,21
4,1,0,5,4,6,1,4,4,2,4,0,0,0,0.4375,0,0,0,1,1,4
4,1,0,21,21,0,15,7,1,0.757575758,171,1,4,0,0.4375,0,0,39,2,1,5
26,1,0,0,26,325,0,0,26,2,26,0,0,0,0.487179487,0,0,0,1,1,0
6,3,2,9,21,15,7,3,6,1.2,88,0,0,0.915254237,0.333333333,1,4,13.5,2,1.1667,8
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
9,3,3,11,19,16,6,5,5,0.5,283,1,0,0.766666667,0.26984127,3,8,30.33333333,3,1.2222,1
8,5,0,6,23,0,4,2,8,0.571428571,183,1,0,0.75,0.40625,1,1,21.25,8,1.625,1
3,1,0,9,3,3,7,2,3,2,3,0,0,0,1,0,0,0,1,1,1
31,1,0,28,98,301,9,22,24,0.949425287,1373,0.965517241,6,0,0.16969697,0,0,42.35483871,39,2.9032,40
14,1,0,0,14,91,0,0,14,2,14,0,0,0,0.5,0,0,0,1,1,0
17,2,0,5,37,128,1,4,11,2,287,0,0,0.777777778,0.217647059,1,12,15.88235294,3,1.1176,2
3,3,0,0,4,1,0,0,2,0.5,247,0,0,0.974358974,1,0,0,81,1,0.3333,0
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,6,4.571428571,1,0.8571,2
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.5,0,0,0,1,1,0
39,1,0,18,85,741,15,3,38,2,951,0,0,0,0.185897436,0,0,23.38461538,7,3.2308,2
13,4,0,2,16,78,1,2,13,2,72,0,0,0.886792453,0.538461538,0,0,4.538461538,1,0.9231,2
3,2,0,2,12,0,2,0,1,0.5,79,1,0,0.944444444,0.75,0,0,24.66666667,1,0.3333,1
2,1,0,5,2,1,2,3,2,2,2,0,0,0,0.666666667,0,0,0,1,1,1
34,1,0,0,34,561,0,0,34,2,34,0,0,0,0.282352941,0,0,0,1,1,0
7,1,0,8,16,0,0,8,7,0.638888889,113,0.666666667,2,0,0.357142857,0,0,14.28571429,3,1.2857,4
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,2
2,1,0,1,2,1,0,1,2,2,2,0,0,0,1,0,0,0,1,1,0
3,2,0,9,21,1,2,9,0,2,209,0,0,0.833333333,0.611111111,1,1,68.66666667,7,4,4
4,5,0,19,5,0,18,1,4,0.833333333,34,0.5,0,0.9,0.666666667,0,0,6.5,1,0.5,1
3,4,0,2,8,3,0,2,3,2,20,0,0,0.979166667,0.5,0,0,5.666666667,1,0.6667,2
9,2,0,5,22,0,2,3,4,0.375,143,1,1,0.533333333,0.416666667,1,2,14.66666667,2,1.2222,3
6,1,0,0,6,15,0,0,6,2,6,0,0,0,0.611111111,0,0,0,1,1,0
12,1,0,24,34,66,7,17,10,2,558,0,0,0,0.179487179,0,0,45.5,13,6.4167,13
2,1,0,3,4,0,1,2,2,0,288,1,1,0,0.8,0,0,140.5,28,14,1
19,4,0,11,39,133,2,9,3,2,442,0,0,0.653061224,0.205741627,2,11,22.26315789,5,1.3158,1
6,1,0,7,12,0,1,6,6,0.685714286,334,1,1,0,0.388888889,0,0,53.5,10,4.1667,6
15,3,0,20,50,79,6,19,9,0.988095238,410,1,7,0.779661017,0.205357143,2,14,24.73333333,2,0.9333,18
2,1,0,2,6,1,1,1,2,0,43,0,1,0,0.833333333,0,0,19,0,0,0
5,1,0,3,9,4,2,1,4,1.2,135,0.08,0,0,0.5,0,0,21,1,0.6,0
14,2,0,10,38,71,3,7,10,0.717948718,219,1,2,0.2,0.214285714,0,0,14.21428571,6,1.2857,1
9,1,2,10,16,0,9,1,9,0.5,86,1,0,0,0.703703704,0,0,8.333333333,2,1.1111,2
24,1,0,0,24,276,0,0,24,1.043478261,28,0,0,0,0.270833333,0,0,0,1,1,0
14,1,0,60,36,61,51,9,13,0.934911243,257,0.769230769,3,0,0.238461538,0,0,16.42857143,1,0.8571,4
7,4,0,3,10,21,0,3,7,2,39,0,0,0.931818182,0.571428571,1,4,4.571428571,1,0.8571,2
1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1
1,1,0,0,2,0,0,0,1,2,8,0,0,0,1,0,0,3,0,0,2
26,1,0,0,40,0,0,0,24,0.08,763,0,0,0,0.528846154,0,0,28.26923077,5,2.6538,1
30,1,0,0,88,177,0,0,24,0.882032668,887,0.736842105,9,0,0.126666667,0,0,27.93333333,4,1.2333,0
4,4,0,6,18,6,2,4,2,2,110,0,0,0.971830986,0.392857143,1,10,26.5,1,0.5,1
16,1,0,2,16,120,1,1,16,2,16,0,0,0,0.375,0,0,0,1,1,1
12,1,0,0,12,66,0,0,12,2,12,0,0,0,0.5,0,0,0,1,1,0
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.666666667,0,0,0,1,1,0
8,4,0,6,26,20,2,4,2,0.714285714,1028,1,0,0.932432432,0.317460317,1,10,127.25,9,2.625,1
8,2,0,6,15,26,2,4,7,0.714285714,48,1,1,0.333333333,0.285714286,0,0,4.875,1,0.75,1
3,1,0,3,3,3,0,3,3,1.5,5,0,0,0,0.666666667,0,0,0,1,1,0
11,4,0,3,14,55,0,3,11,2,61,0,0,0.891304348,0.545454545,1,6,4.545454545,1,0.9091,2
14,1,0,14,53,39,1,13,7,0.807692308,1255,1,5,0,0.351648352,0,0,87.35714286,18,4.2143,7
6,2,0,7,20,9,1,7,3,0,136,1,0,0.545454545,0.433333333,1,2,21.5,5,1.5,2
5,1,0,5,6,10,1,4,5,1.25,47,1,0,0,0.5,0,0,8.2,2,1.2,3
11,1,0,0,11,55,0,0,11,2,11,0,0,0,0.348484848,0,0,0,1,1,0
49,1,9,16,88,866,15,11,2,0.996975806,2101,0.35483871,20,0,0.1875,0,0,40.6122449,27,2.551,7
4,4,0,6,19,6,2,4,2,1.333333333,146,1,0,0.971830986,0.392857143,1,9,35.25,1,0.5,1
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,1
8,1,0,2,14,0,2,0,7,0.357142857,144,1,0,0,0.625,0,0,16.75,4,1.375,1
17,4,0,2,27,136,0,2,17,2,123,0,0,0.854545455,0.317647059,0,0,6.235294118,3,1.1765,2
21,4,0,3,28,210,0,3,21,2,118,0,0,0.803921569,0.314285714,1,7,4.619047619,1,0.9524,2
5,4,0,2,10,10,0,2,5,2,52,0,0,0.959183673,0.6,0,0,9.4,3,1.6,2
5,1,0,1,5,10,1,0,5,2,5,0,0,0,1,0,0,0,1,1,6
2,3,0,11,14,1,1,11,1,2,155,0,0,0.916666667,0.571428571,0,0,76.5,8,4,2
5,2,0,1,14,4,0,1,4,0.25,94,1,0,0.764705882,0.533333333,0,0,17.6,1,0.8,2
20,1,0,13,20,190,5,9,20,2,20,0,0,0,0.3,0,0,0,1,1,1
10,2,0,9,24,37,2,7,9,0.740740741,123,1,3,0.272727273,0.3,0,0,11,1,0.8,1
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8,1,0,2,8,28,1,1,8,1.142857143,10,0,0,0,0.5,0,0,0,1,1,1
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979166667,0.5,0,0,4.666666667,1,0.6667,2
46,1,0,51,178,461,6,47,28,0.897916667,3157,0.375,21,0,0.157142857,0,0,66.23913043,51,4.8913,62
12,1,0,3,12,66,2,1,12,2,12,0,0,0,0.319444444,0,0,0,1,1,0
15,1,0,18,22,21,16,2,14,0.966165414,268,0.263157895,3,0,0.211111111,1,1,15.6,3,1.5333,7
5,4,0,2,8,10,0,2,5,2,28,0,0,0.959183673,0.6,0,0,4.6,1,0.8,2
2,2,0,6,3,0,4,2,2,0,17,1,1,0.916666667,0.666666667,1,1,7,1,0.5,2
11,1,0,0,11,55,0,0,11,2,11,0,0,0,0.515151515,0,0,0,1,1,0
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
8,2,2,9,14,18,9,2,5,0.904761905,69,0.666666667,2,0.88,0.416666667,1,3,7.25,2,1.25,1
9,4,0,0,15,28,0,0,8,0.375,106,1,0,0.8,0.466666667,0,0,10.33333333,1,0.5556,0
3,3,0,13,21,1,3,12,0,2,271,0,0,0.882352941,0.611111111,2,3,89.33333333,13,7.6667,8
4,3,0,39,23,4,37,3,2,0.982905983,580,0.051282051,0,0.977777778,0.555555556,1,1,134.25,1,0.5,2
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.75,0,0,0,1,1,0
0,1,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
7,4,0,2,11,21,0,2,7,2,43,0,0,0.94,0.571428571,0,0,5.142857143,1,0.8571,2
53,1,0,32,143,1146,13,20,20,0.906177156,6643,0.090909091,6,0,0.192307692,1,1,123.7169811,147,13.3585,6
3,3,0,0,4,1,0,0,2,0.5,247,0,0,0.974358974,1,0,0,81,1,0.3333,0
7,3,0,9,21,15,2,7,4,0.666666667,97,1,1,0.851851852,0.388888889,2,4,12.71428571,2,0.7143,1
9,1,0,13,38,10,2,11,5,0.767857143,309,0.571428571,0,0,0.285714286,0,0,32.55555556,2,1.1111,0
10,1,1,8,18,0,6,3,10,0.462962963,332,1,0,0,0.3,0,0,31.6,6,1.7,5
1,4,0,0,2,0,0,0,1,2,24,0,0,1,1,0,0,7,0,0,0
1,1,0,0,1,0,0,0,1,2,17,0,0,0,1,0,0,0,1,1,0
2,3,0,6,4,1,6,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,1
9,2,0,4,18,0,2,2,3,0.625,118,1,0,0.5,0.388888889,1,2,11.77777778,2,1.3333,3
12,1,0,1,15,58,1,0,8,1.037878788,969,1,0,0,0.25,0,0,78.75,19,4.9167,0
5,1,0,8,8,0,4,6,5,0.5,34,1,2,0,0.4,0,0,5.4,1,0.8,7
2,1,0,0,2,1,0,0,2,2,2,0,0,0,1,0,0,0,1,1,0
8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.75,0,0,0,1,1,1
1,1,0,8,2,0,7,1,1,2,20,0,1,0,1,0,0,15,0,0,0
15,1,0,0,15,105,0,0,15,2,15,0,0,0,0.488888889,0,0,0,1,1,0
24,1,6,10,39,234,7,9,0,1.023550725,268,0,1,0,0.195652174,0,0,9.166666667,2,0.9583,1
8,2,0,11,28,24,2,9,6,0.714285714,248,1,0,0.6875,0.326530612,1,1,29.875,3,0.875,1
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
2,1,0,3,7,0,1,2,2,0.666666667,381,0.666666667,2,0,0.583333333,0,0,186.5,42,21,1
2,4,0,4,3,0,4,0,2,0,13,0,0,0.944444444,0.666666667,0,0,5,1,0.5,1
6,2,0,18,33,11,2,18,1,2,612,0,0,0.666666667,0.35,1,2,101,34,9.8333,8
7,3,0,11,26,21,3,8,4,2,207,0,0,0.821428571,0.408163265,2,6,28.57142857,2,0.8571,1
2,2,2,17,20,1,2,15,1,2,269,0,0,0.909090909,0.571428571,0,0,133.5,16,8,2
14,3,3,7,35,17,3,4,11,0.717948718,291,0.666666667,1,0.806451613,0.480769231,1,1,19.57142857,3,1.3571,3
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
10,1,0,0,15,37,0,0,10,0.777777778,64,1,0,0,0.375,0,0,5,1,0.8,0
36,2,0,21,124,134,1,20,11,0.851612903,3317,1,9,0.333333333,0.187301587,2,4,90.27777778,2,1.0556,21
8,1,0,0,8,28,0,0,8,2,8,0,0,0,0.75,0,0,0,1,1,0
10,1,0,15,20,19,10,6,9,0.901234568,310,0.111111111,5,0,0.4,0,0,28.2,3,1.4,10
3,3,0,0,4,1,0,0,2,0.5,923,0,0,0.974358974,1,0,0,306.3333333,1,0.3333,0
2,3,0,0,4,1,0,0,2,2,9,0,0,1,0.75,0,0,3.5,0,0,0
5,4,0,11,17,10,6,5,5,2,80,0,0,0.909090909,0.314285714,0,0,15,1,0.6,1
31,2,1,25,116,177,3,23,12,0.945736434,1419,1,14,0.369565217,0.126190476,2,8,43.38709677,2,0.9677,24
14,1,0,0,14,91,0,0,14,2,14,0,0,0,0.206349206,0,0,0,1,1,0
9,1,1,21,13,6,21,0,9,0.125,141,0,0,0,0.4,0,0,14.33333333,5,1.6667,1
42,2,0,18,89,673,2,16,35,0.951219512,1494,0.75,7,0.601941748,0.177489177,2,12,33.80952381,5,1.2619,12
15,1,0,29,56,69,0,29,7,0.75,881,0.75,0,0,0.341666667,0,0,57.2,7,2.2,1
8,1,0,1,14,0,0,1,5,1.095238095,318,0.098039216,0,0,0.142857143,0,0,32.375,2,1.375,16
11,1,8,29,59,5,9,24,0,0.926666667,1209,0.8,5,0,0.212121212,0,0,107.5454545,40,9,11
1,1,0,14,1,0,14,0,1,2,1,0,0,0,1,0,0,0,1,1,2
10,1,0,5,10,45,2,3,10,1.111111111,13,0,0,0,0.3,0,0,0,1,1,1
8,1,0,2,8,28,1,1,8,2,8,0,0,0,0.5,0,0,0,1,1,1
15,3,0,24,60,87,3,23,0,0.964285714,1645,1,1,0.535714286,0.344155844,2,4,108.5333333,12,2.0667,20
5,1,7,10,6,10,7,3,3,1.25,17,1,0,0,0.366666667,0,0,2.2,1,0.6,0
4,3,0,6,5,2,6,0,4,0.333333333,31,0,0,0.894736842,0.583333333,0,0,6.25,1,0.5,1
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111111,0.555555556,1,4,4.555555556,1,0.8889,2
69,3,0,25,129,1784,15,24,50,0.891304348,3050,0.956521739,0,0.571428571,0.181716834,2,12,42.86956522,12,2.6232,15
4,1,0,0,4,6,0,0,4,2,4,0,0,0,0.5,0,0,0,1,1,0
1,1,0,8,1,0,7,1,1,2,1,0,0,0,1,0,0,0,1,1,1
2,1,0,3,2,1,3,0,2,2,2,0,0,0,1,0,0,0,1,1,1
12,1,0,8,12,66,8,1,12,1.090909091,18,0,0,0,0.375,0,0,0,1,1,1
3,3,1,3,4,3,2,2,3,1.5,13,0,0,0.964285714,0.555555556,1,4,3,1,0.6667,1
1,1,0,3,2,0,2,2,0,2,18,0,3,0,1,0,0,12,0,0,3
3,4,0,4,9,0,1,4,1,0.75,44,0.5,0,0.967741935,0.555555556,3,12,13,2,1,1
2,1,0,2,14,0,1,1,2,1,124,0.5,0,0,0.625,0,0,59,1,0.5,1
3,1,0,9,3,3,5,4,3,2,3,0,0,0,0.666666667,0,0,0,1,1,2
23,4,0,3,26,253,0,3,23,2,127,0,0,0.788461538,0.52173913,1,6,4.52173913,1,0.9565,2
1,1,0,4,2,0,4,0,1,2,20,0,0,0,1,0,0,15,0,0,6
5,3,0,3,10,10,1,2,5,2,76,0,0,0.985507246,0.55,1,1,14.2,2,0.4,2
13,4,0,3,18,78,0,3,13,2,73,0,0,0.872340426,0.403846154,1,6,4.615384615,1,0.9231,2
4,4,0,6,15,6,2,4,2,2,120,0,0,0.971830986,0.392857143,1,8,29,1,0.5,1
20,1,0,0,20,190,0,0,20,2,20,0,0,0,0.75,0,0,0,1,1,0
10,2,0,1,19,0,1,0,10,0.666666667,112,0.666666667,0,0.555555556,0.34,1,2,9.9,1,0.8,2
5,1,1,4,8,4,4,0,5,0.5,56,0,0,0,0.55,0,0,9.6,2,0.8,5
22,1,0,0,43,127,0,0,20,0.698412698,161,0,3,0,0.15034965,0,0,6.181818182,2,0.9545,0
17,2,0,3,34,0,1,2,16,0.4625,403,1,0,0.515151515,0.183006536,1,15,22.41176471,8,2.2353,4
3,5,0,4,7,0,1,4,1,0.75,33,0.5,0,0.969230769,0.555555556,3,11,9.333333333,1,0.6667,1
20,3,1,31,61,174,4,27,8,0.953007519,617,1,10,0.619047619,0.2,3,5,28.45,4,0.95,7
3,1,0,2,3,3,2,0,3,2,3,0,0,0,0.5,0,0,0,1,1,2
7,2,0,2,9,1,1,1,7,0.972222222,70,0,1,0.6,0.314285714,0,0,7.285714286,1,0.8571,1
9,4,0,3,12,36,0,3,9,2,50,0,0,0.911111111,0.555555556,1,5,4.555555556,1,0.8889,2
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,2
10,1,0,0,10,45,0,0,10,2,10,0,0,0,0.75,0,0,0,1,1,0
7,1,0,0,7,21,0,0,7,2,7,0,0,0,0.25,0,0,0,1,1,0
4,2,0,4,8,4,0,4,3,0.666666667,31,0,1,0.666666667,0.444444444,0,0,6.5,1,0.5,2
13,1,0,0,13,78,0,0,13,2,13,0,0,0,0.538461538,0,0,0,1,1,0
2,1,0,0,2,1,0,0,2,2,2,0,0,0,0.75,0,0,0,1,1,0
5,1,0,12,15,0,11,1,4,0.963235294,429,0.088235294,0,0,0.5,0,0,78,1,0.6,1
6,4,0,7,19,15,2,5,5,1.133333333,80,0.333333333,0,0.909090909,0.314285714,0,0,11.83333333,1,0.5,1
29,3,0,9,30,406,0,9,29,1.035714286,63,1,1,0.066666667,0.266009852,0,0,1.137931034,1,0.9655,2
11,1,1,2,13,35,2,0,11,0.9,87,0.1,2,0,0.393939394,0,0,6,1,0.9091,1
15,1,0,17,16,35,17,0,15,0.773809524,111,1,0,0,0.433333333,0,0,6,1,0.8,1
1,1,0,0,1,0,0,0,1,2,1,0,0,0,1,0,0,0,1,1,0
3,4,0,2,6,3,0,2,3,2,17,0,0,0.979166667,0.666666667,0,0,4.666666667,1,0.6667,2
5,2,0,7,8,4,5,2,5,2,161,0,0,0.727272727,0.466666667,1,4,31.2,5,2.2,2
4,1,0,3,4,6,2,1,4,1.333333333,7,0,0,0,1,0,0,0,1,1,5
4,1,0,2,4,6,1,1,4,2,4,0,0,0,0.75,0,0,0,1,1,1
0,1,0,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1
17,4,0,2,23,136,0,2,17,2,96,0,0,0.854545455,0.397058824,0,0,4.647058824,1,0.9412,3
5,4,0,2,8,10,0,2,5,2,28,0,0,0.959183673,0.6,0,0,4.6,1,0.8,2
0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
4,3,0,4,12,0,1,4,1,0.666666667,58,0.5,0,0.952380952,0.5,2,7,13,2,1,2
20,4,0,11,41,152,2,9,3,2,458,0,0,0.64,0.213636364,2,11,21.9,5,1.3,1
7,4,0,2,12,21,0,2,7,2,39,0,0,0.94,0.428571429,0,0,4.571428571,1,0.8571,2
3,1,0,0,8,3,0,0,2,2,25,0,0,0,0.333333333,0,0,7.333333333,1,0.6667,1
22,1,0,0,22,231,0,0,22,2,22,0,0,0,0.75,0,0,0,1,1,0
4,4,0,3,8,6,0,3,4,1,32,1,1,0.969072165,0.583333333,0,0,6.75,2,1,3
19,1,0,20,19,171,11,9,19,2,19,0,0,0,0.149122807,0,0,0,1,1,1
4,1,0,0,4,6,0,0,4,2,4,0,0,0,1,0,0,0,1,1,0
1,2,1,6,3,0,1,5,0,2,9,1,1,1,1,0,0,7,0,0,2
1,1,0,1,1,0,0,1,1,2,1,0,0,0,1,0,0,0,1,1,0
16,1,0,0,16,120,0,0,16,2,16,0,0,0,0.375,0,0,0,1,1,0
